query_id,original_query,obfuscated_query_distance,obfuscated_query_angle,obfuscated_query_product
19335,anthropological definition of environment,archaeology ethnography of ethnography,ethnology archeology of archeology,defining fieldwork of ecological
19335,anthropological definition of environment,ethnography importantly of archaeology,archaeology archaeology of interpretation,philological ethnography of applies
19335,anthropological definition of environment,implies furthermore of furthermore,archaeology archeology of archaeology,philological defining of archaeological
19335,anthropological definition of environment,ethnography ethnology of furthermore,implies biodiversity of archaeological,anthropologists archeology of archaeology
19335,anthropological definition of environment,anthropologists fieldwork of instance,archaeology ethnology of philological,archaeological defining of defining
19335,anthropological definition of environment,fieldwork ethnography of ethnology,philological ethnology of archaeological,ethnography philological of archaeology
19335,anthropological definition of environment,implies archeology of ethnology,fieldwork ethnology of hdtv,interpretation anthropologists of defining
19335,anthropological definition of environment,archeology philological of ethnography,philological archaeology of defining,philological ethnology of fieldwork
19335,anthropological definition of environment,archaeology implies of archaeology,philological ethnology of ethnography,philological sustainable of philological
19335,anthropological definition of environment,ethnography create of ethnography,implies ethnology of context,philological archaeological of philological
19335,anthropological definition of environment,researches philological of ethnology,implies fieldwork of archaeological,ethnology ethnology of interpretation
19335,anthropological definition of environment,archeology instance of moreover,standard archaeology of psychoanalytic,philological ethnography of concept
19335,anthropological definition of environment,implies ethnography of ethnology,ethnography archaeological of fieldwork,ecology archaeology of fieldwork
19335,anthropological definition of environment,ethnography archeology of example,archaeological implies of ethnography,philological ethnology of fieldwork
19335,anthropological definition of environment,instance importantly of ethnography,philological ethnography of fieldwork,ethnology defining of ethnography
47923,axon terminals or synaptic knob definition,lastly vesicle or vesicle piyanart srivalo,synapses neurons or fork neurotransmitter vesicle,presynaptic seaports or neuronal presynaptic dendritic
47923,axon terminals or synaptic knob definition,seaports ooooooooooooooooooooooooooooooooooooooo or connecting fahnt piyanart,neuron crank or neurotransmitters piney synapses,neuron neuronal or pipelines postsynaptic schwann
47923,axon terminals or synaptic knob definition,srivalo piyanart or inhibitory loading neuronal,neuron platforms or kiosks implies neurons,connect kiosks or crank schwann neuron
47923,axon terminals or synaptic knob definition,loading connecting or commissural connecting lastly,dendritic platforms or freight neuron excitatory,connect toggle or dendrite seaports neuronal
47923,axon terminals or synaptic knob definition,neurotransmitters ooooooooooooooooooooooooooooooooooooooo or tihg commissural bulletinyyy,excitatory synapses or kiosks synapses neurotransmitters,inhibitory lever or neuronal postsynaptic vesicle
47923,axon terminals or synaptic knob definition,neurotransmission srivalo or fahnt neurotransmission bulletinyyy,inhibitory postsynaptic or neuronal neuron seaports,presynaptic synapses or excitatory neurotransmitters synapses
47923,axon terminals or synaptic knob definition,commissural uniph or srivalo uniph tihg,neuronal presynaptic or excitatory synaptic piney,dendrite synapses or presynaptic presynaptic loading
47923,axon terminals or synaptic knob definition,tihg srivalo or excitability connecting uniph,synaptic refineries or postsynaptic neuron neurotransmitter,neurotransmitter neuronal or crank piney connecting
47923,axon terminals or synaptic knob definition,ooooooooooooooooooooooooooooooooooooooo bulletinyyy or lastly seaports connecting,pipelines neuronal or ferries platforms freight,schwann excitatory or schwann dendritic loading
47923,axon terminals or synaptic knob definition,fahnt inhibitory or neurotransmitter bulletinyyy ooooooooooooooooooooooooooooooooooooooo,tankers neurons or excitatory dendritic neuronal,neurotransmitter pipelines or inhibitory neuronal connect
47923,axon terminals or synaptic knob definition,piyanart commissural or piyanart commissural airports,neuron neuronal or platforms kiosks neuronal,commissural neuron or neuronal seaports neuron
47923,axon terminals or synaptic knob definition,excitatory commissural or piyanart srivalo srivalo,lever kiosks or neurons freight seaports,schwann synapses or bluff presynaptic dendritic
47923,axon terminals or synaptic knob definition,tihg ooooooooooooooooooooooooooooooooooooooo or commissural lastly lastly,freight hdtv or neuron presynaptic presynaptic,neuronal neurotransmitters or neuron kiosks presynaptic
47923,axon terminals or synaptic knob definition,bulletinyyy lastly or neurotransmission connect bulletinyyy,neuron neuron or dashboard presynaptic postsynaptic,schwann crank or kiosks lever dendritic
47923,axon terminals or synaptic knob definition,srivalo vesicle or airports bulletinyyy uniph,pipelines platforms or freight refineries neurons,synapses commissural or seaports kiosks presynaptic
47923,axon terminals or synaptic knob definition,ooooooooooooooooooooooooooooooooooooooo srivalo or commissural lastly connect,excitatory neuronal or dendritic presynaptic synapses,postsynaptic synapses or synapses neuronal neuron
47923,axon terminals or synaptic knob definition,neuronal neurotransmitter or srivalo excitatory connect,neurons synapses or refineries seaports kiosks,kiosks connect or synapses dendrite dendrite
47923,axon terminals or synaptic knob definition,bulletinyyy fahnt or connecting neuronal seaports,postsynaptic postsynaptic or freight postsynaptic vesicle,connect pipelines or loading commissural connecting
47923,axon terminals or synaptic knob definition,bulletinyyy neurotransmitter or srivalo neurotransmitters commissural,seaports kiosks or neuronal butte neuronal,standard inhibitory or neuron schwann synapses
47923,axon terminals or synaptic knob definition,srivalo bulletinyyy or lastly lastly ooooooooooooooooooooooooooooooooooooooo,presynaptic neuron or fork presynaptic neuronal,kiosks synapses or excitatory presynaptic neuronal
47923,axon terminals or synaptic knob definition,operate uniph or excitability seaports commissural,kiosks platforms or synaptic neurotransmitters synaptic,refineries refineries or neuronal excitatory connect
47923,axon terminals or synaptic knob definition,defining bulletinyyy or connect piyanart implies,presynaptic postsynaptic or neuronal presynaptic neuron,kiosks commissural or neurotransmitters connect connect
47923,axon terminals or synaptic knob definition,piyanart lastly or lastly uniph naborsind,excitatory neurotransmitters or synaptic postsynaptic neuron,crank dendrite or neurotransmitter vesicle vesicle
47923,axon terminals or synaptic knob definition,operate uniph or ooooooooooooooooooooooooooooooooooooooo uniph lastly,vesicle presynaptic or seaports postsynaptic neuronal,loading neuron or connect butte presynaptic
47923,axon terminals or synaptic knob definition,fahnt ooooooooooooooooooooooooooooooooooooooo or commissural neuronal excitatory,inhibitory kiosks or synapses neuronal pipelines,schwann piney or neuron crank neurotransmitters
47923,axon terminals or synaptic knob definition,tihg ooooooooooooooooooooooooooooooooooooooo or ooooooooooooooooooooooooooooooooooooooo uniph lastly,butte neurons or neuronal dendritic fork,commissural schwann or dendrite pipelines dendritic
47923,axon terminals or synaptic knob definition,commissural bulletinyyy or connecting piyanart srivalo,ferries interpretation or standard fork synapses,schwann dendrite or neuron synapses commissural
47923,axon terminals or synaptic knob definition,srivalo piyanart or excitatory tihg tihg,neurons ferries or seaports lever presynaptic,neuronal seaports or refineries commissural inhibitory
47923,axon terminals or synaptic knob definition,piyanart operate or seaports srivalo neuronal,postsynaptic synaptic or platforms neuronal platforms,dendritic dendrite or neuronal synapses neuronal
47923,axon terminals or synaptic knob definition,neurotransmitters excitatory or neuronal bulletinyyy connect,dendritic synapses or kiosks tankers neuron,excitatory schwann or refineries pipelines neuron
47923,axon terminals or synaptic knob definition,bulletinyyy lastly or loading srivalo biotechtrst,synapses kiosks or tankers platforms presynaptic,synapses toggle or inhibitory commissural synapses
47923,axon terminals or synaptic knob definition,srivalo uniph or neuronal srivalo tihg,dashboard pipelines or neuronal neuron ferries,connecting applies or platforms platforms connect
47923,axon terminals or synaptic knob definition,bulletinyyy uniph or airports lastly tihg,presynaptic neuronal or neuronal neurons platforms,synapses synapses or dendrite neuronal bluff
47923,axon terminals or synaptic knob definition,ooooooooooooooooooooooooooooooooooooooo ooooooooooooooooooooooooooooooooooooooo or neurotransmitter inhibitory bulletinyyy,freight postsynaptic or neurotransmitters kiosks neuronal,connect neuronal or crank neuron schwann
47923,axon terminals or synaptic knob definition,excitability operate or lastly uniph tihg,tankers presynaptic or tankers neurons inhibitory,dendrite presynaptic or loading seaports synapses
47923,axon terminals or synaptic knob definition,srivalo neuronal or bulletinyyy lastly dashst,freight neuron or freight fork neuronal,pipelines schwann or platforms presynaptic neuronal
47923,axon terminals or synaptic knob definition,neurotransmission srivalo or uniph srivalo vesicle,platforms freight or pipelines postsynaptic neurons,schwann synapses or dendrite synapses commissural
47923,axon terminals or synaptic knob definition,tihg srivalo or seaports operate bulletinyyy,synapses dendritic or dendritic synaptic neurotransmitter,commissural connecting or excitatory neuronal neurotransmitter
47923,axon terminals or synaptic knob definition,uniph bulletinyyy or ooooooooooooooooooooooooooooooooooooooo lastly commissural,platforms platforms or presynaptic excitatory synaptic,dendritic presynaptic or neurons dendritic dendritic
47923,axon terminals or synaptic knob definition,srivalo srivalo or excitability piyanart connecting,presynaptic tankers or postsynaptic freight kiosks,neuron crank or butte presynaptic neuronal
47923,axon terminals or synaptic knob definition,lastly neurotransmitter or piyanart airports ooooooooooooooooooooooooooooooooooooooo,neuronal presynaptic or neuronal neuron neuron,connect commissural or piney neuronal refineries
47923,axon terminals or synaptic knob definition,lastly lastly or lastly lastly srivalo,neuronal butte or neurotransmitters pipelines seaports,schwann vesicle or synapses schwann refineries
47923,axon terminals or synaptic knob definition,pyoot neuronal or connecting lastly neurotransmitters,dendritic concept or levers neuron neurotransmitter,connect neurotransmitters or neuronal neuronal neuronal
47923,axon terminals or synaptic knob definition,srivalo ooooooooooooooooooooooooooooooooooooooo or bulletinyyy uniph tihg,neuronal piney or freight pipelines vesicle,neuronal dendritic or dendritic loading neuronal
47923,axon terminals or synaptic knob definition,lastly uniph or neuronal operate srivalo,neuron neuronal or pipelines refineries crank,presynaptic dendritic or neurons refineries postsynaptic
47923,axon terminals or synaptic knob definition,neurotransmitter uniph or bulletinyyy ooooooooooooooooooooooooooooooooooooooo piyanart,kiosks postsynaptic or lever neurons fork,schwann synapses or dendrite neuron schwann
47923,axon terminals or synaptic knob definition,lastly srivalo or uniph devonengy bulletinyyy,neurons refineries or butte ferries dashboard,schwann excitatory or synapses seaports neuron
47923,axon terminals or synaptic knob definition,lastly connecting or tihg biotechtrst commissural,presynaptic ferries or vesicle neuron neuronal,excitatory synapses or dendrite neuron neuronal
47923,axon terminals or synaptic knob definition,uniph connect or commissural piyanart connect,neuron postsynaptic or neurons presynaptic seaports,neuron neuron or platforms neuron commissural
47923,axon terminals or synaptic knob definition,loading srivalo or srivalo commissural naborsind,ferries neurotransmitter or lever synaptic synaptic,neuron neuronal or connect neuronal neuronal
47923,axon terminals or synaptic knob definition,tihg bulletinyyy or piyanart lastly tihg,postsynaptic neuronal or lever synapses presynaptic,platforms neuron or seaports synapses neuronal
47923,axon terminals or synaptic knob definition,piyanart connect or connect neurotransmitter excitability,dendritic tankers or neuronal postsynaptic synaptic,commissural pipelines or kiosks refineries neuronal
47923,axon terminals or synaptic knob definition,lastly seaports or tihg lastly piyanart,neuronal postsynaptic or crank neurons presynaptic,seaports butte or crank toggle commissural
47923,axon terminals or synaptic knob definition,srivalo seaports or piyanart connect neuronal,tankers synapses or neuron butte neurotransmitter,dendrite neurotransmitters or neuron neuronal dendritic
47923,axon terminals or synaptic knob definition,devonengy commissural or lastly commissural connect,postsynaptic neurons or postsynaptic seaports neurotransmitter,presynaptic synapses or kiosks neurotransmitters loading
47923,axon terminals or synaptic knob definition,connecting connect or loading airports ooooooooooooooooooooooooooooooooooooooo,neurotransmitter vesicle or kiosks postsynaptic neuron,piney platforms or synapses connect presynaptic
47923,axon terminals or synaptic knob definition,bulletinyyy lastly or defining implies neurotransmission,freight synaptic or neuronal dendritic neurons,loading excitatory or neuronal synapses presynaptic
47923,axon terminals or synaptic knob definition,lastly srivalo or tihg ooooooooooooooooooooooooooooooooooooooo bulletinyyy,postsynaptic neuron or neuronal presynaptic presynaptic,neuronal vesicle or lever schwann neuronal
47923,axon terminals or synaptic knob definition,lastly piyanart or piyanart ooooooooooooooooooooooooooooooooooooooo srivalo,pipelines neuronal or fork neurons vesicle,implies presynaptic or synapses bald bluff
47923,axon terminals or synaptic knob definition,tihg dashst or fahnt srivalo piyanart,presynaptic seaports or postsynaptic synaptic synapses,dendritic neuron or synapses connect inhibitory
47923,axon terminals or synaptic knob definition,piyanart commissural or lastly airports seaports,platforms vesicle or neuron neuron dendritic,presynaptic schwann or schwann neuronal piney
47923,axon terminals or synaptic knob definition,moreover lastly or lastly vesicle vesicle,presynaptic inhibitory or synapses synapses kiosks,excitatory defining or dendritic bluff seaports
47923,axon terminals or synaptic knob definition,ooooooooooooooooooooooooooooooooooooooo connect or operate neuronal commissural,neurotransmitters neuronal or synapses neuronal presynaptic,neuron seaports or dendritic kiosks refineries
47923,axon terminals or synaptic knob definition,bulletinyyy neurotransmitter or connecting uniph uniph,neurotransmitter seaports or tankers neurons tankers,dendrite neuron or pipelines neuronal refineries
47923,axon terminals or synaptic knob definition,piyanart vesicle or piyanart connecting neurotransmitters,synapses neurotransmitters or neurons neuron neuronal,kiosks dendrite or inhibitory schwann commissural
47923,axon terminals or synaptic knob definition,airports ooooooooooooooooooooooooooooooooooooooo or connect srivalo srivalo,seaports synapses or synapses seaports crank,connect refers or neuron neuronal kiosks
47923,axon terminals or synaptic knob definition,bulletinyyy lastly or commissural bulletinyyy srivalo,pipelines postsynaptic or neurons postsynaptic pipelines,crank neuron or bald platforms concept
47923,axon terminals or synaptic knob definition,uniph piyanart or piyanart lastly ooooooooooooooooooooooooooooooooooooooo,presynaptic dendritic or neuronal neurotransmitters presynaptic,pipelines bluff or kiosks presynaptic seaports
47923,axon terminals or synaptic knob definition,dashst uniph or airports uniph tihg,postsynaptic dendritic or excitatory butte presynaptic,neurotransmitter neuronal or dendrite neuronal neurons
47923,axon terminals or synaptic knob definition,uniph srivalo or ooooooooooooooooooooooooooooooooooooooo defining commissural,kiosks pipelines or freight presynaptic seaports,presynaptic schwann or loading dendrite platforms
47923,axon terminals or synaptic knob definition,neurotransmitters ooooooooooooooooooooooooooooooooooooooo or lastly tihg commissural,platforms neurons or refineries synapses refineries,synapses excitatory or postsynaptic neurotransmitters presynaptic
47923,axon terminals or synaptic knob definition,lastly airports or srivalo piyanart airports,neuron concept or neuron dendritic neurotransmitters,synapses crank or loading dendritic commissural
47923,axon terminals or synaptic knob definition,bulletinyyy operate or uniph tihg excitatory,postsynaptic freight or dashboard refineries neurotransmitters,presynaptic neuron or commissural pipelines neuron
47923,axon terminals or synaptic knob definition,piyanart commissural or neurotransmission lastly srivalo,synapses kiosks or synapses postsynaptic synapses,dendritic neuron or loading neuron neurotransmitters
47923,axon terminals or synaptic knob definition,vesicle operate or fahnt lastly bulletinyyy,neuronal platforms or tankers dendritic neuronal,connect neuronal or neurons dendrite commissural
47923,axon terminals or synaptic knob definition,srivalo operate or srivalo bulletinyyy connect,ferries dashboard or synapses tankers pipelines,dendritic neurotransmitters or neuronal neuronal piney
47923,axon terminals or synaptic knob definition,devonengy defining or bulletinyyy airports uniph,synaptic ferries or refineries synapses kiosks,loading presynaptic or crank schwann pipelines
47923,axon terminals or synaptic knob definition,neurotransmitters ooooooooooooooooooooooooooooooooooooooo or seaports lastly biotechtrst,ferries dendritic or dendritic piney tankers,bald dendrite or neuronal presynaptic crank
47923,axon terminals or synaptic knob definition,piyanart lastly or lastly bulletinyyy neurotransmitter,fork tankers or fork ferries synapses,presynaptic synapses or neurons neuron connecting
47923,axon terminals or synaptic knob definition,lastly connect or uniph srivalo bulletinyyy,synapses kiosks or vesicle seaports neurons,dendritic neuronal or commissural kiosks dendrite
47923,axon terminals or synaptic knob definition,bulletinyyy piyanart or pyoot srivalo connecting,neuronal neurons or kiosks dashboard presynaptic,pipelines connect or presynaptic presynaptic neurons
47923,axon terminals or synaptic knob definition,seaports bulletinyyy or srivalo inhibitory srivalo,postsynaptic pipelines or dendritic synapses presynaptic,dendrite pipelines or presynaptic neuronal presynaptic
47923,axon terminals or synaptic knob definition,connecting bulletinyyy or uniph tihg neurotransmitter,freight neuronal or excitatory synapses synaptic,defining synapses or synapses seaports neurotransmitter
47923,axon terminals or synaptic knob definition,piyanart lastly or pyoot srivalo srivalo,synapses seaports or defining kiosks neuron,pipelines excitatory or loading dendritic kiosks
47923,axon terminals or synaptic knob definition,lastly srivalo or connect ooooooooooooooooooooooooooooooooooooooo commissural,defining pipelines or dendritic ferries postsynaptic,neuron presynaptic or connecting neuron lever
47923,axon terminals or synaptic knob definition,tihg excitability or bulletinyyy uniph bulletinyyy,postsynaptic neuronal or postsynaptic ferries kiosks,connecting dendritic or kiosks presynaptic kiosks
47923,axon terminals or synaptic knob definition,uniph ooooooooooooooooooooooooooooooooooooooo or pyoot uniph piyanart,inhibitory presynaptic or neuron ferries freight,piney neuron or implies connect schwann
47923,axon terminals or synaptic knob definition,neurotransmitters ooooooooooooooooooooooooooooooooooooooo or bulletinyyy loading lastly,pipelines neuronal or pipelines implies vesicle,synapses neuron or neuron neuronal neuronal
47923,axon terminals or synaptic knob definition,excitability piyanart or srivalo lastly tihg,pipelines dendritic or inhibitory dendritic refineries,refineries postsynaptic or implies neuronal dendrite
47923,axon terminals or synaptic knob definition,piyanart piyanart or neurotransmitters inhibitory lastly,presynaptic dendritic or dendritic excitatory synapses,neuronal neuron or refineries commissural presynaptic
47923,axon terminals or synaptic knob definition,tihg fahnt or bulletinyyy lastly lastly,freight synaptic or neuronal postsynaptic synaptic,neurotransmitters dendrite or vesicle neuronal inhibitory
47923,axon terminals or synaptic knob definition,ooooooooooooooooooooooooooooooooooooooo uniph or bulletinyyy srivalo ooooooooooooooooooooooooooooooooooooooo,platforms neuronal or neurons refineries neuron,neurotransmitters loading or commissural neuronal presynaptic
47923,axon terminals or synaptic knob definition,fahnt neurotransmitter or loading inhibitory uniph,synapses pipelines or neuron tankers refineries,neuron crank or loading dendrite kiosks
47923,axon terminals or synaptic knob definition,devonengy commissural or bulletinyyy ooooooooooooooooooooooooooooooooooooooo operate,freight excitatory or postsynaptic synapses dendritic,seaports platforms or commissural synapses neuron
47923,axon terminals or synaptic knob definition,connect instance or pyoot ooooooooooooooooooooooooooooooooooooooo lastly,neurons implies or presynaptic freight neuron,inhibitory neuronal or dendritic schwann seaports
47923,axon terminals or synaptic knob definition,excitatory ooooooooooooooooooooooooooooooooooooooo or piyanart ooooooooooooooooooooooooooooooooooooooo lastly,neuron presynaptic or neuron synaptic synaptic,neuron defining or neuronal connecting presynaptic
47923,axon terminals or synaptic knob definition,srivalo ooooooooooooooooooooooooooooooooooooooo or connect uniph bulletinyyy,neurons bluff or refineries vesicle freight,neuron neuronal or neuron neuron commissural
47923,axon terminals or synaptic knob definition,seaports seaports or lastly lastly piyanart,pipelines crank or kiosks excitatory neuronal,dendritic platforms or schwann neuronal connecting
47923,axon terminals or synaptic knob definition,ooooooooooooooooooooooooooooooooooooooo tihg or lastly bulletinyyy neuronal,neuronal refineries or dendritic neuron neurons,neuronal neuron or dendrite connecting concept
47923,axon terminals or synaptic knob definition,vesicle seaports or neurotransmitters lastly neuronal,seaports ferries or dendritic neurons neurons,synapses commissural or toggle loading platforms
87181,causes of left ventricular hypertrophy,right of result rest hence,cardiomyopathy of resulting severe hand,problems of disease problems severe
87181,causes of left ventricular hypertrophy,instance of particular right hand,factors of illness severe chronic,tachycardia of illness affects hand
87181,causes of left ventricular hypertrophy,right of cardiac tachycardia particular,myocardial of resulting severe severe,last of hand disease illness
87181,causes of left ventricular hypertrophy,instance of myocytes instance result,diseases of chronic severe hand,severe of problems occurs disease
87181,causes of left ventricular hypertrophy,instance of instance conversely result,diseases of resulting last behind,infarction of ventricles result severe
87181,causes of left ventricular hypertrophy,tachycardia of arrhythmia moreover moreover,severe of cardiac hand cardiomyopathy,hypertrophy of disease problems cardiomyopathy
87181,causes of left ventricular hypertrophy,result of mangxamba back right,severe of severe factors last,back of contractility problems occurs
87181,causes of left ventricular hypertrophy,rest of back particular afterload,factors of infection back chronic,myocardial of factors disease came
